,id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff,invalid_catch,block_mod,pred,ign_pred,ign_mod,relevant_expected,irrelevant_expected,v_learned,a_learned,att_learned,ign_learned,change_r,change,response
8569,S14,28,Mujer,derecha,1,9,auditory,1,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1308908999999403,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8570,S14,28,Mujer,derecha,1,9,auditory,2,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.0868349000011221,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8571,S14,28,Mujer,derecha,1,9,auditory,3,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,diferente,0.0975198999985877,0,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,1
8572,S14,28,Mujer,derecha,1,9,auditory,4,VP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.5796477000003506,1,3.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,0.0,0.0,0
8573,S14,28,Mujer,derecha,1,9,auditory,6,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.0510653000019374,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8574,S14,28,Mujer,derecha,1,9,auditory,7,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,1.0,diferente,0.2911340999999083,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8575,S14,28,Mujer,derecha,1,9,auditory,8,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.2578900999978941,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,2.0,0.1,1
8576,S14,28,Mujer,derecha,1,9,auditory,9,VP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1633019000000786,1,2.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,0.0,0.0,0
8577,S14,28,Mujer,derecha,1,9,auditory,10,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1306570000015199,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8578,S14,28,Mujer,derecha,1,9,auditory,11,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.1726811000007728,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,2.0,0.1,1
8579,S14,28,Mujer,derecha,1,9,auditory,12,VP,0.0,135.0,VP,1600.0,160.0,0.0,1.0,diferente,0.277444800001831,1,2.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,2.0,0.1,1
8580,S14,28,Mujer,derecha,1,9,auditory,13,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2081428000019514,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8581,S14,28,Mujer,derecha,1,9,auditory,14,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1408241999997699,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8582,S14,28,Mujer,derecha,1,9,auditory,15,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.7969426999989082,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8583,S14,28,Mujer,derecha,1,9,auditory,16,VP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2049794000013207,1,2.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,0.0,0.0,0
8584,S14,28,Mujer,derecha,1,9,auditory,17,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,diferente,0.2797515999991447,0,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,1
8585,S14,28,Mujer,derecha,1,9,auditory,18,EXP,90.0,135.0,VP,1600.0,160.0,0.0,1.0,normal,0.173802400000568,0,2.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,2.0,0.1,0
8586,S14,28,Mujer,derecha,1,9,auditory,19,VP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.2359742000007827,1,2.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,0.0,0.0,0
8587,S14,28,Mujer,derecha,1,9,auditory,20,VP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2459142000006977,1,2.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,0.0,0.0,0
8588,S14,28,Mujer,derecha,1,9,auditory,21,EXP,0.0,45.0,VP,1600.0,160.0,0.0,1.0,diferente,0.2673399999985122,1,2.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,2.0,0.1,1
8589,S14,28,Mujer,derecha,1,9,auditory,22,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,1.0,normal,0.3513941999990493,0,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,2.0,0.1,0
8590,S14,28,Mujer,derecha,1,9,auditory,23,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.0865470000026107,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8591,S14,28,Mujer,derecha,1,9,auditory,24,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2701024999987567,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8592,S14,28,Mujer,derecha,1,9,auditory,25,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1182448999970802,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8593,S14,28,Mujer,derecha,1,9,auditory,26,VP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,diferente,0.221009500000946,0,3.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,0.0,0.0,1
8594,S14,28,Mujer,derecha,1,9,auditory,27,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.2910332999999809,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8595,S14,28,Mujer,derecha,1,9,auditory,28,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1276986999982909,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8596,S14,28,Mujer,derecha,1,9,auditory,29,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,1.0,diferente,0.1717723000001569,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8597,S14,28,Mujer,derecha,1,9,auditory,30,VP,90.0,45.0,EXP,1600.0,100.0,0.0,1.0,diferente,0.2098567000030016,1,3.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,3.0,0.15,1
8598,S14,28,Mujer,derecha,1,9,auditory,31,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.355294099997991,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8599,S14,28,Mujer,derecha,1,9,auditory,32,EXP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.4413469999999506,1,2.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,0.0,0.0,0
8600,S14,28,Mujer,derecha,1,9,auditory,33,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,1.0,diferente,0.4100488999974914,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,2.0,0.1,1
8601,S14,28,Mujer,derecha,1,9,auditory,34,EXP,90.0,135.0,VP,1000.0,100.0,0.0,1.0,normal,0.3754313999997976,0,2.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,2.0,0.1,0
8602,S14,28,Mujer,derecha,1,9,auditory,35,VP,90.0,45.0,VP,1600.0,160.0,0.0,1.0,normal,0.398833299997932,0,2.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,2.0,0.1,0
8603,S14,28,Mujer,derecha,1,9,auditory,36,VP,0.0,135.0,EXP,1600.0,100.0,0.0,1.0,normal,0.6008658000027935,0,2.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,2.0,0.1,0
8604,S14,28,Mujer,derecha,1,9,auditory,37,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,diferente,0.7449699000026158,0,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,1
8605,S14,28,Mujer,derecha,1,9,auditory,38,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.269036399997276,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8606,S14,28,Mujer,derecha,1,9,auditory,39,VP,90.0,45.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.1404135999982827,1,3.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,3.0,0.15,1
8607,S14,28,Mujer,derecha,1,9,auditory,40,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1277805999998236,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8608,S14,28,Mujer,derecha,1,9,auditory,42,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.1572409000000334,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8609,S14,28,Mujer,derecha,1,9,auditory,43,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1279744999992544,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8610,S14,28,Mujer,derecha,1,9,auditory,44,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,diferente,0.327415399999154,0,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,1
8611,S14,28,Mujer,derecha,1,9,auditory,45,EXP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,diferente,1.2614518000009411,0,3.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,0.0,0.0,1
8612,S14,28,Mujer,derecha,1,9,auditory,47,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,1.0,diferente,0.2602279000020644,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8613,S14,28,Mujer,derecha,1,9,auditory,50,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3025116999997408,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8614,S14,28,Mujer,derecha,1,9,auditory,51,VP,0.0,135.0,VP,1000.0,100.0,0.0,1.0,normal,1.1139006999983394,0,2.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,2.0,0.1,0
8615,S14,28,Mujer,derecha,1,9,auditory,52,VP,90.0,45.0,VP,1000.0,100.0,0.0,1.0,normal,1.0999363000009907,0,2.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,2.0,0.1,0
8616,S14,28,Mujer,derecha,1,9,auditory,54,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,diferente,0.2420497000020987,0,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,1
8617,S14,28,Mujer,derecha,1,9,auditory,56,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1734942000002775,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8618,S14,28,Mujer,derecha,1,9,auditory,57,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.140908400000626,1,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8619,S14,28,Mujer,derecha,1,9,auditory,58,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,1.0,normal,0.2329481000015221,0,2.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,2.0,0.1,0
8620,S14,28,Mujer,derecha,1,9,auditory,59,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,1.0,diferente,0.2203119999976479,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8621,S14,28,Mujer,derecha,1,9,auditory,61,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1471631999993405,1,3.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,0.0,0.0,0
8622,S14,28,Mujer,derecha,1,9,auditory,62,EXP,0.0,45.0,VP,1000.0,100.0,0.0,1.0,diferente,0.2045004999999946,1,3.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,3.0,0.15,1
8623,S14,28,Mujer,derecha,1,9,auditory,63,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1925938999993377,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8624,S14,28,Mujer,derecha,1,9,auditory,64,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.2659920000005513,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,3.0,0.15,1
8625,S14,28,Mujer,derecha,1,9,auditory,65,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2401600999983202,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8626,S14,28,Mujer,derecha,1,9,auditory,66,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1488761999971757,1,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,0
8627,S14,28,Mujer,derecha,1,9,auditory,67,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,diferente,0.3995002000010572,0,3.0,0.0,5,EXP,EXP,visual,1,1,1,1,1,1,0.0,0.0,1
8628,S14,28,Mujer,derecha,1,9,auditory,68,EXP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.1928812000005564,1,3.0,0.0,5,VP,EXP,visual,0,1,1,1,1,1,0.0,0.0,0
8629,S14,28,Mujer,derecha,1,9,auditory,69,VP,0.0,135.0,EXP,1000.0,160.0,0.0,1.0,diferente,0.3616178000011132,1,3.0,0.0,5,EXP,VP,visual,1,0,1,1,1,1,3.0,0.15,1
8630,S14,28,Mujer,derecha,1,9,auditory,70,VP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.2062804000015603,1,2.0,0.0,5,VP,VP,visual,0,0,1,1,1,1,0.0,0.0,0
8631,S15,21,Mujer,derecha,1,0,visual,2,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,1.0542842999998356,1,20.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8632,S15,21,Mujer,derecha,1,0,visual,3,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.5884249000000636,1,20.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8633,S15,21,Mujer,derecha,1,0,visual,4,VP,0.0,135.0,VP,1600.0,100.0,0.0,1.0,diferente,0.8745349999999235,1,20.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,20.0,1.0,1
8634,S15,21,Mujer,derecha,1,0,visual,5,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.596537200000057,1,20.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,20.0,1.0,1
8635,S15,21,Mujer,derecha,1,0,visual,6,EXP,90.0,135.0,VP,1000.0,160.0,0.0,1.0,diferente,0.929270299999871,1,14.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,14.0,0.7,1
8636,S15,21,Mujer,derecha,1,0,visual,7,VP,90.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.6453407999999854,1,14.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,14.0,0.7,1
8637,S15,21,Mujer,derecha,1,0,visual,8,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.4386940000001686,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8638,S15,21,Mujer,derecha,1,0,visual,9,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.6254562999999962,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8639,S15,21,Mujer,derecha,1,0,visual,10,VP,90.0,45.0,VP,1000.0,160.0,0.0,0.0,normal,0.4497418000000834,1,14.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,0.0,0.0,0
8640,S15,21,Mujer,derecha,1,0,visual,11,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.7764371000000665,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8641,S15,21,Mujer,derecha,1,0,visual,12,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.5665822000000844,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8642,S15,21,Mujer,derecha,1,0,visual,13,VP,90.0,45.0,VP,1000.0,160.0,0.0,1.0,normal,0.563213800000085,0,14.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,14.0,0.7,0
8643,S15,21,Mujer,derecha,1,0,visual,14,EXP,90.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,0.5877540999999837,1,14.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,0.0,0.0,0
8644,S15,21,Mujer,derecha,1,0,visual,15,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.4726584999998522,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,14.0,0.7,1
8645,S15,21,Mujer,derecha,1,0,visual,17,VP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.7213940000001458,0,14.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,0.0,0.0,1
8646,S15,21,Mujer,derecha,1,0,visual,18,EXP,90.0,135.0,VP,1600.0,100.0,0.0,1.0,diferente,1.0146809999998825,1,14.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,14.0,0.7,1
8647,S15,21,Mujer,derecha,1,0,visual,20,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,1.0989199000000551,1,8.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8648,S15,21,Mujer,derecha,1,0,visual,21,EXP,0.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,1.020909999999958,1,8.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,0.0,0.0,0
8649,S15,21,Mujer,derecha,1,0,visual,22,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.5989795999998933,1,8.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,8.0,0.4,1
8650,S15,21,Mujer,derecha,1,0,visual,23,VP,0.0,135.0,EXP,1000.0,100.0,0.0,1.0,normal,0.7463345000001027,0,8.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,8.0,0.4,0
8651,S15,21,Mujer,derecha,1,0,visual,24,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,1.6205798999999388,1,8.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8652,S15,21,Mujer,derecha,1,0,visual,27,VP,0.0,135.0,EXP,1600.0,160.0,0.0,1.0,normal,0.6160978000000341,0,8.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,8.0,0.4,0
8653,S15,21,Mujer,derecha,1,0,visual,30,VP,90.0,45.0,EXP,1600.0,160.0,0.0,1.0,normal,1.0515910999997686,0,8.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,8.0,0.4,0
8654,S15,21,Mujer,derecha,1,0,visual,32,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,1.19042219999983,1,8.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8655,S15,21,Mujer,derecha,1,0,visual,33,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,normal,0.9091442999997524,0,8.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,8.0,0.4,0
8656,S15,21,Mujer,derecha,1,0,visual,34,EXP,0.0,45.0,VP,1000.0,160.0,0.0,0.0,normal,1.1451890999996976,1,14.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,0.0,0.0,0
8657,S15,21,Mujer,derecha,1,0,visual,35,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,1.2867231000000174,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8658,S15,21,Mujer,derecha,1,0,visual,36,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.7788214000001972,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,14.0,0.7,1
8659,S15,21,Mujer,derecha,1,0,visual,38,VP,90.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,1.210160999999971,1,14.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,0.0,0.0,0
8660,S15,21,Mujer,derecha,1,0,visual,39,VP,0.0,135.0,EXP,1600.0,160.0,0.0,0.0,diferente,0.6030132999999296,0,14.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,0.0,0.0,1
8661,S15,21,Mujer,derecha,1,0,visual,40,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,1.0330226000000948,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8662,S15,21,Mujer,derecha,1,0,visual,41,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.522473799999716,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8663,S15,21,Mujer,derecha,1,0,visual,42,VP,0.0,135.0,VP,1600.0,100.0,0.0,0.0,normal,0.5044706999997288,1,14.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,0.0,0.0,0
8664,S15,21,Mujer,derecha,1,0,visual,43,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.4098948999999265,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8665,S15,21,Mujer,derecha,1,0,visual,44,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4932432000000517,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8666,S15,21,Mujer,derecha,1,0,visual,45,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.4189132000001336,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8667,S15,21,Mujer,derecha,1,0,visual,46,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.5189371999999821,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,14.0,0.7,1
8668,S15,21,Mujer,derecha,1,0,visual,47,EXP,90.0,135.0,VP,1600.0,100.0,0.0,0.0,diferente,0.4381822000000284,0,14.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,0.0,0.0,1
8669,S15,21,Mujer,derecha,1,0,visual,48,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.4375020000002223,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8670,S15,21,Mujer,derecha,1,0,visual,49,VP,90.0,45.0,VP,1600.0,100.0,0.0,1.0,diferente,1.0948066999999355,1,14.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,14.0,0.7,1
8671,S15,21,Mujer,derecha,1,0,visual,50,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.4836980000000039,1,14.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,14.0,0.7,1
8672,S15,21,Mujer,derecha,1,0,visual,51,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,1.0,normal,1.037777699999879,0,8.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,8.0,0.4,0
8673,S15,21,Mujer,derecha,1,0,visual,52,EXP,0.0,45.0,VP,1000.0,160.0,0.0,1.0,normal,0.9458715000000666,0,12.0,0.0,1,EXP,VP,auditory,1,0,1,0,1,0,12.0,0.6,0
8674,S15,21,Mujer,derecha,1,0,visual,53,VP,0.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,1.2072683999999754,1,16.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,0.0,0.0,0
8675,S15,21,Mujer,derecha,1,0,visual,54,VP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.4519780000000537,1,16.0,0.0,1,VP,EXP,auditory,0,1,1,0,1,0,0.0,0.0,0
8676,S15,21,Mujer,derecha,1,0,visual,55,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.284684599999764,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8677,S15,21,Mujer,derecha,1,0,visual,57,VP,90.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,0.6048416999997244,1,16.0,0.0,1,VP,VP,auditory,0,0,1,0,1,0,0.0,0.0,0
8678,S15,21,Mujer,derecha,1,0,visual,58,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,1.0,diferente,0.9830215000001772,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,16.0,0.8,1
8679,S15,21,Mujer,derecha,1,0,visual,59,EXP,90.0,135.0,EXP,1000.0,100.0,0.0,1.0,diferente,0.5569206000000122,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,16.0,0.8,1
8680,S15,21,Mujer,derecha,1,0,visual,60,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.7344235999999,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8681,S15,21,Mujer,derecha,1,0,visual,61,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.9484796000001552,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8682,S15,21,Mujer,derecha,1,0,visual,62,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3958116000003429,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8683,S15,21,Mujer,derecha,1,0,visual,63,EXP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.5767206000000442,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8684,S15,21,Mujer,derecha,1,0,visual,64,EXP,0.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3592255000003206,1,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8685,S15,21,Mujer,derecha,1,0,visual,65,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,1.0,normal,0.635301900000286,0,16.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,16.0,0.8,0
8686,S15,21,Mujer,derecha,1,0,visual,66,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.3699336999998195,1,20.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
8687,S15,21,Mujer,derecha,1,0,visual,67,EXP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.3774945000000116,1,20.0,0.0,1,EXP,EXP,auditory,1,1,1,0,1,0,0.0,0.0,0
