,id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
25977,S59,42,Mujer,izquierda,2,1,auditory,1,,,,VP,1600.0,100.0,,,frecuente,1.94063240000105,0,
25978,S59,42,Mujer,izquierda,2,1,auditory,2,,,,EXP,1600.0,160.0,,,raro,1.5673104999987115,0,
25979,S59,42,Mujer,izquierda,2,1,auditory,3,,,,VP,1000.0,160.0,,,raro,3.724432799997885,1,
25980,S59,42,Mujer,izquierda,2,1,auditory,4,,,,EXP,1600.0,160.0,,,raro,0.8778487000017776,0,
25981,S59,42,Mujer,izquierda,2,1,auditory,5,,,,EXP,1000.0,100.0,,,frecuente,0.9583935999980896,1,
25982,S59,42,Mujer,izquierda,2,1,auditory,6,,,,VP,1000.0,160.0,,,frecuente,0.7522743000008631,0,
25983,S59,42,Mujer,izquierda,2,1,auditory,7,,,,VP,1600.0,100.0,,,frecuente,0.495968700000958,0,
26864,S60,21,Mujer,derecha,2,0,auditory,0,,,,VP,1600.0,100.0,,,frecuente,3.898537400003988,0,
26865,S60,21,Mujer,derecha,2,0,auditory,1,,,,EXP,1600.0,160.0,,,frecuente,1.5327214999706484,1,
26866,S60,21,Mujer,derecha,2,0,auditory,2,,,,VP,1000.0,160.0,,,raro,2.213759900012519,1,
26867,S60,21,Mujer,derecha,2,0,auditory,3,,,,EXP,1600.0,160.0,,,frecuente,0.8596326999831945,1,
26868,S60,21,Mujer,derecha,2,0,auditory,4,,,,EXP,1000.0,100.0,,,frecuente,0.797612400026992,1,
26869,S60,21,Mujer,derecha,2,0,auditory,5,,,,EXP,1000.0,100.0,,,frecuente,0.4798337999964133,1,
26870,S60,21,Mujer,derecha,2,0,auditory,6,,,,VP,1600.0,100.0,,,raro,0.452203200024087,1,
26871,S60,21,Mujer,derecha,2,0,auditory,7,,,,VP,1000.0,160.0,,,frecuente,0.7843786999583244,0,
26872,S60,21,Mujer,derecha,2,1,visual,0,VP,90.0,45.0,,,,,,raro,2.25380879995646,1,
26873,S60,21,Mujer,derecha,2,1,visual,1,EXP,90.0,135.0,,,,,,frecuente,0.58623409998836,1,
26874,S60,21,Mujer,derecha,2,1,visual,2,VP,90.0,45.0,,,,,,frecuente,1.202233299962245,0,
26875,S60,21,Mujer,derecha,2,1,visual,3,VP,0.0,135.0,,,,,,frecuente,0.818911400041543,0,
26876,S60,21,Mujer,derecha,2,1,visual,4,EXP,90.0,135.0,,,,,,frecuente,0.96853839996038,1,
26877,S60,21,Mujer,derecha,2,1,visual,5,EXP,0.0,45.0,,,,,,frecuente,0.4923852999927476,1,
26878,S60,21,Mujer,derecha,2,1,visual,6,VP,0.0,135.0,,,,,,frecuente,1.3085442000301557,0,
26879,S60,21,Mujer,derecha,2,1,visual,7,EXP,0.0,45.0,,,,,,frecuente,0.7724583999952301,1,
27760,S61,20,Mujer,derecha,2,0,visual,0,VP,90.0,45.0,,,,,,frecuente,1.4663551000412554,0,
27761,S61,20,Mujer,derecha,2,0,visual,1,EXP,90.0,135.0,,,,,,frecuente,0.4490509999450296,1,
27762,S61,20,Mujer,derecha,2,0,visual,2,EXP,0.0,45.0,,,,,,frecuente,0.2124876000452786,1,
27763,S61,20,Mujer,derecha,2,0,visual,3,EXP,90.0,135.0,,,,,,frecuente,0.4011697999667376,1,
27764,S61,20,Mujer,derecha,2,0,visual,4,VP,90.0,45.0,,,,,,frecuente,0.0724601000547409,0,
27765,S61,20,Mujer,derecha,2,0,visual,5,VP,0.0,135.0,,,,,,frecuente,0.4443348001223057,0,
27766,S61,20,Mujer,derecha,2,0,visual,6,EXP,0.0,45.0,,,,,,frecuente,0.1391377998515963,1,
27767,S61,20,Mujer,derecha,2,0,visual,7,VP,0.0,135.0,,,,,,frecuente,0.2739321000408381,0,
27768,S61,20,Mujer,derecha,2,1,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,1.0059932998847216,1,
27769,S61,20,Mujer,derecha,2,1,auditory,1,,,,VP,1000.0,160.0,,,raro,0.8505023000761867,1,
27770,S61,20,Mujer,derecha,2,1,auditory,2,,,,EXP,1000.0,100.0,,,frecuente,0.4270914001390338,1,
27771,S61,20,Mujer,derecha,2,1,auditory,3,,,,VP,1600.0,100.0,,,frecuente,0.6937798000872135,0,
27772,S61,20,Mujer,derecha,2,1,auditory,4,,,,VP,1600.0,100.0,,,frecuente,0.8777602000627667,0,
27773,S61,20,Mujer,derecha,2,1,auditory,5,,,,EXP,1600.0,160.0,,,raro,0.8758604000322521,0,
27774,S61,20,Mujer,derecha,2,1,auditory,6,,,,EXP,1000.0,100.0,,,frecuente,0.1932065999135375,1,
27775,S61,20,Mujer,derecha,2,1,auditory,7,,,,VP,1000.0,160.0,,,frecuente,0.7432884001173079,0,
28656,S62,22,Mujer,derecha,2,0,auditory,0,,,,EXP,1000.0,100.0,,,frecuente,3.621162199997343,1,
28657,S62,22,Mujer,derecha,2,0,auditory,1,,,,EXP,1000.0,100.0,,,frecuente,1.636867499968503,1,
28658,S62,22,Mujer,derecha,2,0,auditory,2,,,,VP,1600.0,100.0,,,raro,1.815662900044117,1,
28659,S62,22,Mujer,derecha,2,0,auditory,3,,,,VP,1000.0,160.0,,,frecuente,1.6451133000082336,0,
28660,S62,22,Mujer,derecha,2,0,auditory,4,,,,VP,1600.0,100.0,,,raro,1.850567699992098,1,
28661,S62,22,Mujer,derecha,2,0,auditory,5,,,,EXP,1600.0,160.0,,,frecuente,0.4460256999591365,1,
28662,S62,22,Mujer,derecha,2,0,auditory,6,,,,VP,1000.0,160.0,,,frecuente,1.910180200007744,0,
28663,S62,22,Mujer,derecha,2,0,auditory,7,,,,EXP,1600.0,160.0,,,frecuente,1.0193456999841146,1,
28664,S62,22,Mujer,derecha,2,1,visual,0,EXP,90.0,45.0,,,,,,frecuente,1.6378059000126086,1,
28665,S62,22,Mujer,derecha,2,1,visual,1,VP,0.0,45.0,,,,,,frecuente,1.1034602000145242,0,
28666,S62,22,Mujer,derecha,2,1,visual,2,EXP,0.0,135.0,,,,,,raro,0.979264100024011,0,
28667,S62,22,Mujer,derecha,2,1,visual,3,EXP,0.0,135.0,,,,,,raro,0.7102522000204772,0,
28668,S62,22,Mujer,derecha,2,1,visual,4,VP,90.0,135.0,,,,,,raro,0.5452044000267051,1,
28669,S62,22,Mujer,derecha,2,1,visual,5,EXP,90.0,45.0,,,,,,raro,0.5863922999706119,0,
28670,S62,22,Mujer,derecha,2,1,visual,6,VP,0.0,45.0,,,,,,frecuente,0.2925427000154741,0,
28671,S62,22,Mujer,derecha,2,1,visual,7,VP,90.0,135.0,,,,,,raro,2.686102600011509,1,
29552,S63,19,Mujer,derecha,2,0,auditory,0,,,,VP,1600.0,160.0,,,frecuente,2.5517708000261337,0,
29553,S63,19,Mujer,derecha,2,0,auditory,1,,,,EXP,1600.0,100.0,,,frecuente,0.8670299999648705,1,
29554,S63,19,Mujer,derecha,2,0,auditory,2,,,,EXP,1000.0,160.0,,,frecuente,0.7851171999936923,1,
29555,S63,19,Mujer,derecha,2,0,auditory,3,,,,VP,1000.0,100.0,,,raro,1.1953656999976374,1,
29556,S63,19,Mujer,derecha,2,0,auditory,4,,,,EXP,1000.0,160.0,,,frecuente,2.452987399999984,1,
29557,S63,19,Mujer,derecha,2,0,auditory,5,,,,VP,1000.0,100.0,,,frecuente,1.5401995000429451,0,
29558,S63,19,Mujer,derecha,2,0,auditory,6,,,,EXP,1600.0,100.0,,,frecuente,0.6007278999895789,1,
29559,S63,19,Mujer,derecha,2,0,auditory,7,,,,VP,1600.0,160.0,,,raro,0.8841683999635279,1,
29560,S63,19,Mujer,derecha,2,1,visual,0,VP,90.0,135.0,,,,,,frecuente,1.3484426999930292,0,
29561,S63,19,Mujer,derecha,2,1,visual,1,VP,0.0,45.0,,,,,,frecuente,0.7247084000264294,0,
29562,S63,19,Mujer,derecha,2,1,visual,2,VP,90.0,135.0,,,,,,frecuente,0.3977430999511853,0,
29563,S63,19,Mujer,derecha,2,1,visual,3,EXP,90.0,45.0,,,,,,frecuente,0.3952238000347279,1,
29564,S63,19,Mujer,derecha,2,1,visual,4,EXP,0.0,135.0,,,,,,raro,2.533083499991335,0,
29565,S63,19,Mujer,derecha,2,1,visual,5,VP,0.0,45.0,,,,,,frecuente,1.4180261999717914,0,
29566,S63,19,Mujer,derecha,2,1,visual,6,EXP,0.0,135.0,,,,,,frecuente,0.4381476000417024,1,
29567,S63,19,Mujer,derecha,2,1,visual,7,EXP,90.0,45.0,,,,,,raro,2.697901899984572,0,
30448,S64,47,Mujer,derecha,2,0,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,7.883572700025979,1,
30449,S64,47,Mujer,derecha,2,0,auditory,1,,,,VP,1600.0,100.0,,,frecuente,1.4406333000515588,0,
30450,S64,47,Mujer,derecha,2,0,auditory,2,,,,VP,1600.0,100.0,,,frecuente,0.7048613000079058,0,
30451,S64,47,Mujer,derecha,2,0,auditory,3,,,,EXP,1000.0,100.0,,,frecuente,0.9912140999804252,1,
30452,S64,47,Mujer,derecha,2,0,auditory,4,,,,EXP,1600.0,160.0,,,frecuente,3.977573300013319,1,
30453,S64,47,Mujer,derecha,2,0,auditory,5,,,,VP,1000.0,160.0,,,frecuente,0.926633800030686,0,
30454,S64,47,Mujer,derecha,2,0,auditory,6,,,,EXP,1000.0,100.0,,,frecuente,5.7882398999645375,1,
30455,S64,47,Mujer,derecha,2,0,auditory,7,,,,VP,1000.0,160.0,,,frecuente,0.811972199997399,0,
30456,S64,47,Mujer,derecha,2,1,visual,0,EXP,90.0,45.0,,,,,,raro,8.665427600033581,0,
30457,S64,47,Mujer,derecha,2,1,visual,1,VP,90.0,135.0,,,,,,frecuente,0.7992095000226982,0,
30458,S64,47,Mujer,derecha,2,1,visual,2,VP,0.0,45.0,,,,,,raro,4.959181099955458,1,
30459,S64,47,Mujer,derecha,2,1,visual,3,EXP,90.0,45.0,,,,,,raro,0.6075931999948807,0,
30460,S64,47,Mujer,derecha,2,1,visual,4,EXP,0.0,135.0,,,,,,frecuente,0.7051222000154667,1,
30461,S64,47,Mujer,derecha,2,1,visual,5,EXP,0.0,135.0,,,,,,frecuente,0.9632781000109388,1,
30462,S64,47,Mujer,derecha,2,1,visual,6,VP,90.0,135.0,,,,,,frecuente,1.1219549999805167,0,
30463,S64,47,Mujer,derecha,2,1,visual,7,VP,0.0,45.0,,,,,,frecuente,4.83375970000634,0,
31344,S65,21,Hombre,derecha,2,0,auditory,0,,,,VP,1600.0,160.0,,,frecuente,1.7022010000655428,0,
31345,S65,21,Hombre,derecha,2,0,auditory,1,,,,EXP,1000.0,160.0,,,raro,4.126067799981684,0,
31346,S65,21,Hombre,derecha,2,0,auditory,2,,,,VP,1000.0,100.0,,,frecuente,1.1159507000120357,0,
31347,S65,21,Hombre,derecha,2,0,auditory,3,,,,EXP,1600.0,100.0,,,frecuente,0.7043671999126673,1,
31348,S65,21,Hombre,derecha,2,0,auditory,4,,,,EXP,1600.0,100.0,,,frecuente,0.4831613999558612,1,
31349,S65,21,Hombre,derecha,2,0,auditory,5,,,,EXP,1000.0,160.0,,,frecuente,0.4934688999783247,1,
31350,S65,21,Hombre,derecha,2,0,auditory,6,,,,VP,1000.0,100.0,,,raro,1.78769609995652,1,
31351,S65,21,Hombre,derecha,2,0,auditory,7,,,,VP,1600.0,160.0,,,frecuente,0.5080747000174597,0,
31352,S65,21,Hombre,derecha,2,1,visual,0,EXP,90.0,135.0,,,,,,frecuente,0.9533098000101744,1,
31353,S65,21,Hombre,derecha,2,1,visual,1,EXP,0.0,45.0,,,,,,raro,0.95428860001266,0,
31354,S65,21,Hombre,derecha,2,1,visual,2,EXP,90.0,135.0,,,,,,frecuente,0.3125408000778407,1,
31355,S65,21,Hombre,derecha,2,1,visual,3,VP,90.0,45.0,,,,,,frecuente,3.116228499915451,0,
31356,S65,21,Hombre,derecha,2,1,visual,4,EXP,0.0,45.0,,,,,,frecuente,2.518408600008115,1,
31357,S65,21,Hombre,derecha,2,1,visual,5,VP,90.0,45.0,,,,,,frecuente,0.2362622999353334,0,
31358,S65,21,Hombre,derecha,2,1,visual,6,VP,0.0,135.0,,,,,,raro,0.342920699971728,1,
31359,S65,21,Hombre,derecha,2,1,visual,7,VP,0.0,135.0,,,,,,raro,0.2420245000394061,1,
32240,S01,19,Mujer,derecha,2,0,auditory,0,,,,EXP,1600.0,100.0,,,frecuente,3.5114332999801263,1,
32241,S01,19,Mujer,derecha,2,0,auditory,1,,,,VP,1600.0,160.0,,,raro,4.054634399944916,1,
32242,S01,19,Mujer,derecha,2,0,auditory,2,,,,VP,1600.0,160.0,,,raro,5.38873240002431,1,
32243,S01,19,Mujer,derecha,2,0,auditory,3,,,,EXP,1000.0,160.0,,,frecuente,0.5180697999894619,1,
32244,S01,19,Mujer,derecha,2,0,auditory,4,,,,EXP,1600.0,100.0,,,frecuente,3.2436448000371456,1,
32245,S01,19,Mujer,derecha,2,0,auditory,5,,,,VP,1000.0,100.0,,,frecuente,0.4970390000380575,0,
32246,S01,19,Mujer,derecha,2,0,auditory,6,,,,EXP,1000.0,160.0,,,frecuente,0.5827222999650985,1,
32247,S01,19,Mujer,derecha,2,0,auditory,7,,,,VP,1000.0,100.0,,,frecuente,0.5009813000215217,0,
32248,S01,19,Mujer,derecha,2,1,visual,0,EXP,0.0,135.0,,,,,,raro,4.30656210007146,0,
32249,S01,19,Mujer,derecha,2,1,visual,1,VP,0.0,45.0,,,,,,frecuente,2.388127399957739,0,
32250,S01,19,Mujer,derecha,2,1,visual,2,EXP,0.0,135.0,,,,,,frecuente,2.877407100051641,1,
32251,S01,19,Mujer,derecha,2,1,visual,3,VP,90.0,135.0,,,,,,frecuente,1.0562879999633878,0,
32252,S01,19,Mujer,derecha,2,1,visual,4,EXP,90.0,45.0,,,,,,frecuente,0.5861434999387711,1,
32253,S01,19,Mujer,derecha,2,1,visual,5,EXP,90.0,45.0,,,,,,frecuente,0.347189599997364,1,
32254,S01,19,Mujer,derecha,2,1,visual,6,VP,0.0,45.0,,,,,,frecuente,1.0597554999403656,0,
32255,S01,19,Mujer,derecha,2,1,visual,7,VP,90.0,135.0,,,,,,frecuente,1.4332433000672609,0,
33136,S02,18,Mujer,derecha,2,0,auditory,0,,,,VP,1600.0,100.0,,,frecuente,5.474449699977413,0,
33137,S02,18,Mujer,derecha,2,0,auditory,1,,,,VP,1600.0,100.0,,,raro,0.4208074000198394,1,
33138,S02,18,Mujer,derecha,2,0,auditory,2,,,,VP,1000.0,160.0,,,frecuente,0.2746945999097079,0,
33139,S02,18,Mujer,derecha,2,0,auditory,3,,,,EXP,1600.0,160.0,,,frecuente,1.422734200023115,1,
33140,S02,18,Mujer,derecha,2,0,auditory,4,,,,EXP,1000.0,100.0,,,raro,0.3506024000234902,0,
33141,S02,18,Mujer,derecha,2,0,auditory,5,,,,EXP,1000.0,100.0,,,frecuente,1.5459894998930397,1,
33142,S02,18,Mujer,derecha,2,0,auditory,6,,,,EXP,1600.0,160.0,,,raro,0.3720390000380575,0,
33143,S02,18,Mujer,derecha,2,0,auditory,7,,,,VP,1000.0,160.0,,,raro,0.5060314999427646,1,
33144,S02,18,Mujer,derecha,2,1,visual,0,EXP,90.0,45.0,,,,,,frecuente,0.8329560998827219,1,
33145,S02,18,Mujer,derecha,2,1,visual,1,EXP,0.0,135.0,,,,,,frecuente,1.1650133999064565,1,
33146,S02,18,Mujer,derecha,2,1,visual,2,VP,90.0,135.0,,,,,,raro,0.2396460000891238,1,
33147,S02,18,Mujer,derecha,2,1,visual,3,VP,90.0,135.0,,,,,,frecuente,1.9250679002143445,0,
33148,S02,18,Mujer,derecha,2,1,visual,4,EXP,0.0,135.0,,,,,,raro,0.8043506999965757,0,
33149,S02,18,Mujer,derecha,2,1,visual,5,EXP,90.0,45.0,,,,,,frecuente,0.3137308999430388,1,
33150,S02,18,Mujer,derecha,2,1,visual,6,VP,0.0,45.0,,,,,,frecuente,0.3897816000971943,0,
33151,S02,18,Mujer,derecha,2,1,visual,7,VP,0.0,45.0,,,,,,frecuente,0.3764200999867171,0,
34032,S03,21,Mujer,derecha,2,0,auditory,0,,,,EXP,1600.0,100.0,,,frecuente,1.7824184999999488,1,
34033,S03,21,Mujer,derecha,2,0,auditory,1,,,,EXP,1000.0,160.0,,,frecuente,0.7671774999998888,1,
34034,S03,21,Mujer,derecha,2,0,auditory,2,,,,EXP,1600.0,100.0,,,frecuente,0.4392475000004197,1,
34035,S03,21,Mujer,derecha,2,0,auditory,3,,,,VP,1600.0,160.0,,,raro,1.11673299999984,1,
34036,S03,21,Mujer,derecha,2,0,auditory,4,,,,EXP,1000.0,160.0,,,raro,0.4445012999995015,0,
34037,S03,21,Mujer,derecha,2,0,auditory,5,,,,VP,1000.0,100.0,,,frecuente,0.3539696999996522,0,
34038,S03,21,Mujer,derecha,2,0,auditory,6,,,,VP,1000.0,100.0,,,frecuente,0.0402440000007118,0,
34039,S03,21,Mujer,derecha,2,0,auditory,7,,,,VP,1600.0,160.0,,,raro,1.0062189999998736,1,
34040,S03,21,Mujer,derecha,2,1,visual,0,EXP,90.0,135.0,,,,,,frecuente,1.5695271999993563,1,
34041,S03,21,Mujer,derecha,2,1,visual,1,VP,0.0,135.0,,,,,,frecuente,0.3101082000002861,0,
34042,S03,21,Mujer,derecha,2,1,visual,2,VP,90.0,45.0,,,,,,raro,0.95685979999962,1,
34043,S03,21,Mujer,derecha,2,1,visual,3,EXP,0.0,45.0,,,,,,raro,0.5649949999997261,0,
34044,S03,21,Mujer,derecha,2,1,visual,4,EXP,0.0,45.0,,,,,,raro,0.2084493000002112,0,
34045,S03,21,Mujer,derecha,2,1,visual,5,EXP,90.0,135.0,,,,,,frecuente,0.0150589000004401,1,
34046,S03,21,Mujer,derecha,2,1,visual,6,VP,90.0,45.0,,,,,,raro,0.4051941999996415,1,
34047,S03,21,Mujer,derecha,2,1,visual,7,VP,0.0,135.0,,,,,,frecuente,0.0395867999995971,0,
34928,S04,18,Mujer,derecha,2,0,visual,0,VP,0.0,45.0,,,,,,frecuente,2.0637006000615656,0,
34929,S04,18,Mujer,derecha,2,0,visual,1,EXP,90.0,45.0,,,,,,frecuente,0.5181719999527559,1,
34930,S04,18,Mujer,derecha,2,0,visual,2,VP,90.0,135.0,,,,,,frecuente,0.2984721000539139,0,
34931,S04,18,Mujer,derecha,2,0,visual,3,EXP,0.0,135.0,,,,,,frecuente,0.3221832999261096,1,
34932,S04,18,Mujer,derecha,2,0,visual,4,EXP,0.0,135.0,,,,,,frecuente,0.2214192000683397,1,
34933,S04,18,Mujer,derecha,2,0,visual,5,VP,0.0,45.0,,,,,,frecuente,0.1511658999370411,0,
34934,S04,18,Mujer,derecha,2,0,visual,6,VP,90.0,135.0,,,,,,raro,2.374314099899493,1,
34935,S04,18,Mujer,derecha,2,0,visual,7,EXP,90.0,45.0,,,,,,frecuente,0.5974073000252247,1,
34936,S04,18,Mujer,derecha,2,1,auditory,0,,,,VP,1600.0,160.0,,,raro,1.179729099967517,1,
34937,S04,18,Mujer,derecha,2,1,auditory,1,,,,EXP,1000.0,160.0,,,frecuente,0.694499299977906,1,
34938,S04,18,Mujer,derecha,2,1,auditory,2,,,,EXP,1600.0,100.0,,,frecuente,0.5670143000315875,1,
34939,S04,18,Mujer,derecha,2,1,auditory,3,,,,VP,1600.0,160.0,,,raro,3.2325961000751704,1,
34940,S04,18,Mujer,derecha,2,1,auditory,4,,,,EXP,1000.0,160.0,,,frecuente,0.3065188999753445,1,
34941,S04,18,Mujer,derecha,2,1,auditory,5,,,,EXP,1600.0,100.0,,,frecuente,0.2487942000152543,1,
34942,S04,18,Mujer,derecha,2,1,auditory,6,,,,VP,1000.0,100.0,,,frecuente,0.319091200013645,0,
34943,S04,18,Mujer,derecha,2,1,auditory,7,,,,VP,1000.0,100.0,,,frecuente,0.3495198000455275,0,
35824,S05,21,Mujer,derecha,2,0,auditory,0,,,,VP,1600.0,160.0,,,raro,6.122863300028257,1,
35825,S05,21,Mujer,derecha,2,0,auditory,1,,,,VP,1000.0,100.0,,,frecuente,1.2494684999692254,0,
35826,S05,21,Mujer,derecha,2,0,auditory,2,,,,EXP,1600.0,100.0,,,frecuente,0.3978032000013627,1,
35827,S05,21,Mujer,derecha,2,0,auditory,3,,,,EXP,1600.0,100.0,,,frecuente,0.4183728999923914,1,
35828,S05,21,Mujer,derecha,2,0,auditory,4,,,,EXP,1000.0,160.0,,,raro,2.5857547999476083,0,
35829,S05,21,Mujer,derecha,2,0,auditory,5,,,,VP,1600.0,160.0,,,raro,1.9287481000064872,1,
35830,S05,21,Mujer,derecha,2,0,auditory,6,,,,EXP,1000.0,160.0,,,raro,0.8921667999820784,0,
35831,S05,21,Mujer,derecha,2,0,auditory,7,,,,VP,1000.0,100.0,,,frecuente,2.2048752999980934,0,
35832,S05,21,Mujer,derecha,2,1,visual,0,EXP,0.0,135.0,,,,,,frecuente,4.967102400027216,1,
35833,S05,21,Mujer,derecha,2,1,visual,1,VP,90.0,135.0,,,,,,raro,2.120776700030546,1,
35834,S05,21,Mujer,derecha,2,1,visual,2,VP,0.0,45.0,,,,,,raro,2.0817753999726847,1,
35835,S05,21,Mujer,derecha,2,1,visual,3,VP,90.0,135.0,,,,,,frecuente,0.7837189999991097,0,
35836,S05,21,Mujer,derecha,2,1,visual,4,EXP,0.0,135.0,,,,,,frecuente,0.9549474000232294,1,
35837,S05,21,Mujer,derecha,2,1,visual,5,EXP,90.0,45.0,,,,,,raro,0.6664187000133097,0,
35838,S05,21,Mujer,derecha,2,1,visual,6,VP,0.0,45.0,,,,,,raro,0.5591173999710009,1,
35839,S05,21,Mujer,derecha,2,1,visual,7,EXP,90.0,45.0,,,,,,raro,0.6700787000008859,0,
36720,S06,18,Mujer,derecha,2,0,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,2.651828499991097,1,
36721,S06,18,Mujer,derecha,2,0,auditory,1,,,,EXP,1600.0,160.0,,,frecuente,1.0950523000065004,1,
36722,S06,18,Mujer,derecha,2,0,auditory,2,,,,EXP,1000.0,100.0,,,frecuente,0.4836079999950016,1,
36723,S06,18,Mujer,derecha,2,0,auditory,3,,,,EXP,1000.0,100.0,,,frecuente,0.2992579999990994,1,
36724,S06,18,Mujer,derecha,2,0,auditory,4,,,,VP,1000.0,160.0,,,raro,2.955136599994148,1,
36725,S06,18,Mujer,derecha,2,0,auditory,5,,,,VP,1600.0,100.0,,,frecuente,1.2936642999993635,0,
36726,S06,18,Mujer,derecha,2,0,auditory,6,,,,VP,1000.0,160.0,,,frecuente,1.1536498999921605,0,
36727,S06,18,Mujer,derecha,2,0,auditory,7,,,,VP,1600.0,100.0,,,frecuente,1.1606063999934122,0,
36728,S06,18,Mujer,derecha,2,1,visual,0,EXP,0.0,45.0,,,,,,frecuente,1.7942221000121208,1,
36729,S06,18,Mujer,derecha,2,1,visual,1,VP,90.0,45.0,,,,,,raro,0.5989512000087416,1,
36730,S06,18,Mujer,derecha,2,1,visual,2,VP,0.0,135.0,,,,,,frecuente,0.3655504000053042,0,
36731,S06,18,Mujer,derecha,2,1,visual,3,EXP,90.0,135.0,,,,,,raro,0.8193809999938821,0,
36732,S06,18,Mujer,derecha,2,1,visual,4,EXP,90.0,135.0,,,,,,raro,1.1183258999953978,0,
36733,S06,18,Mujer,derecha,2,1,visual,5,VP,0.0,135.0,,,,,,frecuente,0.7335395999980392,0,
36734,S06,18,Mujer,derecha,2,1,visual,6,VP,90.0,45.0,,,,,,frecuente,0.387169299996458,0,
36735,S06,18,Mujer,derecha,2,1,visual,7,EXP,0.0,45.0,,,,,,raro,0.5237918000057107,0,
37616,S07,23,Hombre,derecha,2,0,visual,0,EXP,0.0,135.0,,,,,,frecuente,1.2803743000258692,1,
37617,S07,23,Hombre,derecha,2,0,visual,1,VP,0.0,45.0,,,,,,frecuente,0.8212657999829389,0,
37618,S07,23,Hombre,derecha,2,0,visual,2,VP,0.0,45.0,,,,,,frecuente,0.6567017000052147,0,
37619,S07,23,Hombre,derecha,2,0,visual,3,EXP,0.0,135.0,,,,,,frecuente,0.4097049999982118,1,
37620,S07,23,Hombre,derecha,2,0,visual,4,VP,90.0,135.0,,,,,,raro,0.7598743999842554,1,
37621,S07,23,Hombre,derecha,2,0,visual,5,EXP,90.0,45.0,,,,,,frecuente,0.62917590001598,1,
37622,S07,23,Hombre,derecha,2,0,visual,6,EXP,90.0,45.0,,,,,,frecuente,0.2478985000052489,1,
37623,S07,23,Hombre,derecha,2,0,visual,7,VP,90.0,135.0,,,,,,frecuente,0.8263590999995358,0,
37624,S07,23,Hombre,derecha,2,1,auditory,0,,,,EXP,1600.0,100.0,,,frecuente,1.495137799996883,1,
37625,S07,23,Hombre,derecha,2,1,auditory,1,,,,VP,1000.0,100.0,,,frecuente,0.6466387999826111,0,
37626,S07,23,Hombre,derecha,2,1,auditory,2,,,,VP,1600.0,160.0,,,raro,1.5703043999965305,1,
37627,S07,23,Hombre,derecha,2,1,auditory,3,,,,EXP,1000.0,160.0,,,frecuente,0.829040199983865,1,
37628,S07,23,Hombre,derecha,2,1,auditory,4,,,,EXP,1000.0,160.0,,,frecuente,0.7008834999869578,1,
37629,S07,23,Hombre,derecha,2,1,auditory,5,,,,VP,1000.0,100.0,,,frecuente,0.3619658999959938,0,
37630,S07,23,Hombre,derecha,2,1,auditory,6,,,,EXP,1600.0,100.0,,,frecuente,0.3295494999620132,1,
37631,S07,23,Hombre,derecha,2,1,auditory,7,,,,VP,1600.0,160.0,,,raro,0.4377926999586634,1,
38512,S08,25,Mujer,derecha,2,0,visual,0,VP,0.0,45.0,,,,,,frecuente,2.5894842999987304,0,
38513,S08,25,Mujer,derecha,2,0,visual,1,EXP,90.0,45.0,,,,,,frecuente,0.6297848999965936,1,
38514,S08,25,Mujer,derecha,2,0,visual,2,EXP,0.0,135.0,,,,,,frecuente,0.4509676001034677,1,
38515,S08,25,Mujer,derecha,2,0,visual,3,VP,90.0,135.0,,,,,,frecuente,0.8753027999773622,0,
38516,S08,25,Mujer,derecha,2,0,visual,4,VP,0.0,45.0,,,,,,raro,0.897885600104928,1,
38517,S08,25,Mujer,derecha,2,0,visual,5,EXP,90.0,45.0,,,,,,raro,2.0582862000446767,0,
38518,S08,25,Mujer,derecha,2,0,visual,6,VP,90.0,135.0,,,,,,raro,0.4999440000392496,1,
38519,S08,25,Mujer,derecha,2,0,visual,7,EXP,0.0,135.0,,,,,,raro,0.6493420999031514,0,
38520,S08,25,Mujer,derecha,2,1,auditory,0,,,,VP,1600.0,100.0,,,raro,3.3446402000263333,1,
38521,S08,25,Mujer,derecha,2,1,auditory,1,,,,EXP,1000.0,100.0,,,frecuente,1.0696005001664162,1,
38522,S08,25,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,100.0,,,frecuente,0.4829535998869687,0,
38523,S08,25,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.4539874999318272,0,
38524,S08,25,Mujer,derecha,2,1,auditory,4,,,,VP,1000.0,160.0,,,frecuente,0.4115895999129861,0,
38525,S08,25,Mujer,derecha,2,1,auditory,5,,,,EXP,1000.0,100.0,,,frecuente,0.5439712000079453,1,
38526,S08,25,Mujer,derecha,2,1,auditory,6,,,,EXP,1600.0,160.0,,,frecuente,1.0229739998467269,1,
38527,S08,25,Mujer,derecha,2,1,auditory,7,,,,EXP,1600.0,160.0,,,frecuente,0.2686250999104231,1,
39408,S09,19,Mujer,derecha,2,0,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,3.004605800000718,1,
39409,S09,19,Mujer,derecha,2,0,auditory,1,,,,VP,1000.0,160.0,,,frecuente,1.5359705999981088,0,
